Year,OilProductionInTWh,BarrelsDayEquiv
1915,0.33727,198394.1163
1915,6.40813,3769488.209
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0.04652,27364.70569
1915,0,0
1915,0,0
1915,28.6098,16829294
1915,0,0
1915,0.3489,205235.2927
1915,107.82173,63424546.61
1915,136.47806,80281211.2
1915,28.65632,16856658.71
1915,28.6098,16829294
1915,0,0
1915,0,0
1915,1.15137,677276.4658
1915,0,0
1915,0,0
1915,0,0
1915,452.47678,266162809.9
1915,0.08141,47888.23496
1915,12.72322,7484247.006
1915,18.58474,10932199.92
1915,5.31491,3126417.625
1915,0,0
1915,0,0
1915,0.06978,41047.05854
1915,4.79156,2818564.686
1915,0,0
1915,0,0
1915,0,0
1915,36.97177,21748099.85
1915,0.65128,383105.8797
1915,51.03244,30019082.14
1915,5.31491,3126417.625
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,488.5298,287370468.6
1915,487.26212,286624774.5
1915,0,0
1915,502.19504,295408845
1915,5.37306,3160623.507
1915,0,0
1915,0,0
1915,0,0
1915,5.31491,3126417.625
1915,4.22169,2483347.041
1915,0,0
1915,8.82717,5192452.905
1915,0,0
1915,18.46844,10863788.16
1915,0,0
1915,5.14046,3023799.979
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,0,0
1915,1.26767,745688.2301
1915,0,0
1915,0,0
1915,107.82173,63424546.61
1915,0,0
1915,0,0
1915,435.8924,256407292.3
1915,183.0562,107680116.9
1915,0.05815,34205.88211
1915,672.5629,395625232.5
1915,0,0
1916,0.68617,403629.4089
1916,0.68617,403629.4089
1916,0,0
1916,0.01163,6841.176423
1916,0,0
1916,1.46538,861988.2293
1916,46.79912,27528893.92
1916,39.1931,23054764.54
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0.30238,177870.587
1916,7.38505,4344147.028
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0.05815,34205.88211
1916,0,0
1916,0,0
1916,22.10863,13005076.38
1916,0,0
1916,0.67454,396788.2325
1916,114.79973,67529252.47
1916,136.9665,80568528.85
1916,22.16678,13039282.26
1916,22.108631,13005076.97
1916,0,0
1916,0,0
1916,1.08159,636229.4073
1916,0,0
1916,0,0
1916,0,0
1916,484.79657,285174450.9
1916,0.06978,41047.05854
1916,13.16516,7744211.71
1916,20.1199,11835235.21
1916,7.60602,4474129.38
1916,0,0
1916,0,0
1916,0.08141,47888.23496
1916,4.84971,2852770.568
1916,0,0
1916,0,0
1916,0,0
1916,41.577248,24457204.53
1916,1.05833,622547.0545
1916,62.98808,37051811.51
1916,7.60602,4474129.38
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,531.2235,312484409.6
1916,529.65344,311560844.9
1916,0,0
1916,546.15643,321268486
1916,7.73395,4549382.321
1916,0,0
1916,0,0
1916,0,0
1916,7.60602,4474129.38
1916,4.23332,2490188.218
1916,0,0
1916,10.42048,6129694.075
1916,0,0
1916,10.45537,6150217.604
1916,0,0
1916,5.815,3420588.211
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,0,0
1916,1.57005,923558.8171
1916,0,0
1916,0,0
1916,114.79973,67529252.47
1916,0,0
1916,0,0
1916,466.363,274331174.6
1916,195.00021,114706005.1
1916,0.1163,68411.76423
1916,721.4903,424406055.9
1916,0,0
1917,1.60494,944082.3463
1917,1.60494,944082.3463
1917,0,0
1917,0.01163,6841.176423
1917,0,0
1917,2.05851,1210888.227
1917,49.555428,29150251.56
1917,38.94887,22911099.84
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0.33727,198394.1163
1917,9.10629,5356641.139
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0.10467,61570.5878
1917,0,0
1917,0,0
1917,19.03831,11199005.8
1917,0.09304,54729.41138
1917,1.59331,937241.1699
1917,101.84391,59908181.93
1917,120.98689,71168758.33
1917,19.14298,11260576.39
1917,19.038311,11199006.39
1917,0,0
1917,0,0
1917,1.05833,622547.0545
1917,0,0
1917,0,0
1917,0,0
1917,538.4341,316725939
1917,0.10467,61570.5878
1917,12.52551,7367947.007
1917,20.82933,12252546.97
1917,10.60656,6239152.898
1917,0,0
1917,0,0
1917,0.06978,41047.05854
1917,4.68689,2756994.098
1917,0,0
1917,0,0
1917,0,0
1917,45.56634,26803729.22
1917,0.90714,533611.761
1917,95.97076,56453387.84
1917,10.60656,6239152.898
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,618.9951,364114762.2
1917,616.28534,362520785.7
1917,0,0
1917,631.5904,371523762.1
1917,10.92057,6423864.661
1917,0,0
1917,0,0
1917,0,0
1917,10.60656,6239152.898
1917,4.03561,2373888.219
1917,0,0
1917,9.38541,5520829.373
1917,0,0
1917,8.42012,4953011.73
1917,0,0
1917,6.3965006,3762647.385
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,0,0
1917,2.70979,1593994.106
1917,0,0
1917,0,0
1917,101.84391,59908181.93
1917,0,0
1917,0,0
1917,519.9773,305868997.9
1917,213.32909,125487699.1
1917,0.20934,123141.1756
1917,797.5389,469140526.1
1917,0,0
1918,3.29129,1936052.928
1918,3.29129,1936052.928
1918,0,0
1918,0.01163,6841.176423
1918,0,0
1918,2.27948,1340870.579
1918,50.84636,29909623.32
1918,37.77424,22220141.02
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0.47683,280488.2333
1918,10.3507,6088647.016
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0.09304,54729.41138
1918,0,0
1918,0,0
1918,21.36431,12567241.09
1918,0.09304,54729.41138
1918,3.27966,1929211.751
1918,42.9147,25243941
1918,64.372055,37865914.44
1918,21.45735,12621970.5
1918,21.364311,12567241.68
1918,0.60476,355741.174
1918,0,0
1918,0.44194,259964.7041
1918,0,0
1918,0,0
1918,0,0
1918,570.11426,335361327.1
1918,0,0
1918,12.40921,7299535.243
1918,20.51532,12067835.21
1918,13.07212,7689482.299
1918,0,0
1918,0,0
1918,0.05815,34205.88211
1918,4.00072,2353364.689
1918,0,0
1918,0,0
1918,0,0
1918,49.28794,28992905.68
1918,0.84899,499405.8789
1918,110.55478,65032223.07
1918,13.07212,7689482.299
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,666.4804,392047291.4
1918,662.95654,389974432.6
1918,0,0
1918,677.05206,398265914.9
1918,13.73503,8079429.355
1918,0,0
1918,0,0
1918,0,0
1918,13.07212,7689482.299
1918,3.89605,2291794.102
1918,0,0
1918,8.98999,5288229.375
1918,0,0
1918,11.26947,6629099.954
1918,0,0
1918,6.82681,4015770.56
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,0,0
1918,3.52389,2072876.456
1918,0,0
1918,0,0
1918,42.9147,25243941
1918,0,0
1918,0,0
1918,551.9249,324661703.6
1918,171.8565,101092058.1
1918,0.55824,328376.4683
1918,791.8169,465774643.8
1918,0,0
1919,2.61675,1539264.695
1919,2.61675,1539264.695
1919,0,0
1919,0.01163,6841.176423
1919,0,0
1919,2.24459,1320347.05
1919,59.69679,35115758.58
1919,43.32175,25483382.17
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0.37216,218917.6455
1919,10.04832,5910776.429
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0.08141,47888.23496
1919,0,0
1919,0,0
1919,20.67814,12163611.68
1919,0.09304,54729.41138
1919,2.60512,1532423.519
1919,51.60231,30354299.79
1919,72.36186,42565799.7
1919,20.75955,12211499.91
1919,20.678139,12163611.09
1919,0.55824,328376.4683
1919,0,0
1919,0.43031,253123.5276
1919,0,0
1919,0,0
1919,0,0
1919,623.8681,366981232.7
1919,0,0
1919,13.53732,7963129.356
1919,25.1208,14776941.07
1919,16.37504,9632376.403
1919,0,0
1919,0,0
1919,0.05815,34205.88211
1919,3.66345,2154970.573
1919,0,0
1919,0,0
1919,0,0
1919,57.64991,33911711.53
1919,1.00018,588341.1724
1919,150.77132,88689011.14
1919,16.37504,9632376.403
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,760.1717,447159820.4
1919,757.0549,445326408.6
1919,0,0
1919,771.44116,453788914.5
1919,17.01469,10008641.11
1919,0,0
1919,0,0
1919,0,0
1919,16.37504,9632376.403
1919,4.05887,2387570.572
1919,0,0
1919,9.67616,5691858.784
1919,0,0
1919,9.95528,5856047.018
1919,0,0
1919,6.93148,4077341.148
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,0,0
1919,3.11684,1833435.281
1919,0,0
1919,0,0
1919,51.60231,30354299.79
1919,0,0
1919,0,0
1919,605.9114,356418468.1
1919,219.72559,129250346.2
1919,0.53498,314694.1154
1919,901.77856,530457972.8
1919,0,0
1920,1.7328701,1019335.346
1920,1.73287,1019335.287
1920,0,0
1920,0.01163,6841.176423
1920,0,0
1920,2.77957,1635041.165
1920,67.070206,39453062.08
1920,46.46185,27330499.81
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0.30238,177870.587
1920,11.53696,6786447.011
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0.1163,68411.76423
1920,0,0
1920,0,0
1920,22.89947,13470276.38
1920,0.09304,54729.41138
1920,1.72124,1012494.111
1920,45.357,26680588.05
1920,68.37277,40219276.19
1920,23.01577,13538688.14
1920,22.89947,13470276.38
1920,0.63965,376264.7032
1920,0,0
1920,0.40705,239441.1748
1920,0,0
1920,0,0
1920,0,0
1920,740.0634,435331408.7
1920,0,0
1920,13.6071,8004176.415
1920,27.50495,16179382.24
1920,20.60836,12122564.62
1920,0,0
1920,0,0
1920,0.05815,34205.88211
1920,3.64019,2141288.22
1920,0,0
1920,0,0
1920,0,0
1920,63.453278,37325457.39
1920,1.70961,1005652.934
1920,283.8883,166993116.5
1920,20.60836,12122564.62
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,1010.1935,594231466.4
1920,1006.66956,592158560.6
1920,0,0
1920,1020.3115,600183231.1
1920,21.5155,12656176.38
1920,0,0
1920,0,0
1920,0,0
1920,20.60836,12122564.62
1920,4.33799,2551758.806
1920,0,0
1920,8.89695,5233499.963
1920,0,0
1920,12.89767,7586864.653
1920,0,0
1920,8.01307,4713570.555
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,0,0
1920,3.52389,2072876.456
1920,0,0
1920,0,0
1920,45.357,26680588.05
1920,0,0
1920,0,0
1920,722.4789,424987585.3
1920,351.06317,206507745.6
1920,0.80247,472041.1732
1920,1155.3823,679636642.3
1920,0,0
1921,2.12829,1251935.285
1921,2.12829,1251935.285
1921,0,0
1921,0,0
1921,0,0
1921,3.51226,2066035.28
1921,75.51359,44419758.51
1921,48.00864,28240376.27
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0.31401,184711.7634
1921,15.92147,9365570.523
1921,0,0
1921,0,0
1921,0.1163,68411.76423
1921,0,0
1921,0,0
1921,0,0
1921,0.16282,95776.46992
1921,0,0
1921,0,0
1921,22.92273,13483958.73
1921,0.09304,54729.41138
1921,2.12829,1251935.285
1921,44.194,25996470.41
1921,67.27955,39576205.61
1921,23.08555,13579735.2
1921,22.92273,13483958.73
1921,0.65128,383105.8797
1921,0,0
1921,0.44194,259964.7041
1921,0,0
1921,0,0
1921,0,0
1921,769.92926,452899561.5
1921,0,0
1921,14.74684,8674611.704
1921,27.43517,16138335.18
1921,27.50495,16179382.24
1921,0,0
1921,0,0
1921,0.04652,27364.70569
1921,3.46574,2038670.574
1921,0,0
1921,0,0
1921,0,0
1921,71.81525,42244264.41
1921,2.36089,1388758.814
1921,337.01413,198243604.5
1921,27.50495,16179382.24
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,1093.976,643515289.6
1921,1089.9985,641175583.7
1921,0,0
1921,1102.8031,648707701.3
1921,30.13333,17725488.11
1921,0,0
1921,0,0
1921,0,0
1921,27.50495,16179382.24
1921,5.68707,3345335.271
1921,0,0
1921,8.19915,4823029.378
1921,0,0
1921,13.58384,7990494.062
1921,0,0
1921,11.94401,7025888.186
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,0,0
1921,3.97746,2339682.337
1921,0,0
1921,0,0
1921,44.194,25996470.41
1921,0,0
1921,0,0
1921,752.67035,442747261.6
1921,406.56152,239153833.6
1921,2.53534,1491376.46
1921,1250.8414,735789053.7
1921,0,0
1922,2.0236201,1190364.756
1922,2.02362,1190364.698
1922,0,0
1922,0.01163,6841.176423
1922,0,0
1922,5.10557,3003276.45
1922,85.154854,50091090.24
1922,50.18345,29519676.26
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0.30238,177870.587
1922,21.92255,12895617.56
1922,0,0
1922,0,0
1922,0.53498,314694.1154
1922,0,0
1922,0,0
1922,0,0
1922,0.20934,123141.1756
1922,0,0
1922,0,0
1922,25.60926,15064270.48
1922,0.09304,54729.41138
1922,2.01199,1183523.521
1922,54.661,32153529.19
1922,80.4796,47340940.85
1922,25.8186,15187411.66
1922,25.60926,15064270.48
1922,0.8141,478882.3496
1922,0,0
1922,0.48846,287329.4098
1922,0,0
1922,0,0
1922,0,0
1922,906.3142,533125996.3
1922,0,0
1922,14.39794,8469376.411
1922,27.70266,16295682.24
1922,34.97141,20571417.5
1922,0,0
1922,0,0
1922,0.04652,27364.70569
1922,3.31455,1949735.28
1922,0,0
1922,0,0
1922,0,0
1922,79.09563,46526840.85
1922,4.7683,2804882.333
1922,317.63855,186846204.6
1922,34.97141,20571417.5
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,1210.7876,712227995
1922,1206.6473,709792524.4
1922,0,0
1922,1219.6031,717413583.2
1922,38.97213,22924782.19
1922,0,0
1922,0,0
1922,0,0
1922,34.97141,20571417.5
1922,8.15263,4795664.672
1922,0,0
1922,8.29219,4877758.789
1922,0,0
1922,15.96799,9392935.228
1922,0,0
1922,17.782269,10460158.16
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,0,0
1922,4.14028,2435458.806
1922,0,0
1922,0,0
1922,54.661,32153529.19
1922,0,0
1922,0,0
1922,888.7064,522768466.9
1922,406.92206,239365916
1922,3.89605,2291794.102
1922,1396.228,821310582.5
1922,0,0
1923,1.79102,1053541.169
1923,1.79102,1053541.169
1923,0,0
1923,0.01163,6841.176423
1923,0,0
1923,5.78011,3400064.682
1923,100.54135,59141970.17
1923,56.64973,33323370.35
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0.29075,171029.4106
1923,27.95852,16446188.12
1923,0,0
1923,0,0
1923,0.70943,417311.7618
1923,0,0
1923,0,0
1923,0,0
1923,0.12793,75252.94065
1923,0,0
1923,0,0
1923,27.62125,16247794
1923,0.13956,82094.11707
1923,1.77939,1046699.993
1923,61.639,36258235.04
1923,89.38818,52581281.98
1923,27.74918,16323046.94
1923,27.62125,16247794
1923,0.8141,478882.3496
1923,0,0
1923,0.59313,348899.9976
1923,0,0
1923,0,0
1923,0,0
1923,1185.8413,697553701
1923,0,0
1923,14.1886,8346235.236
1923,32.94779,19381052.81
1923,43.89162,25818599.82
1923,0,0
1923,0,0
1923,0.05815,34205.88211
1923,2.91913,1717135.282
1923,0,0
1923,0,0
1923,0,0
1923,92.81903,54599429.03
1923,6.59421,3878947.032
1923,264.04752,155322069.5
1923,43.89162,25818599.82
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,1436.805,845179405.8
1923,1431.653,842148817.6
1923,0,0
1923,1444.6088,849769876.4
1923,51.47438,30279046.85
1923,0,0
1923,0,0
1923,0,0
1923,43.89162,25818599.82
1923,8.74576,5144564.67
1923,0,0
1923,8.57131,5041947.024
1923,0,0
1923,17.58456,10343858.75
1923,0,0
1923,22.80643,13415546.96
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,0,0
1923,5.15209,3030641.155
1923,0,0
1923,0,0
1923,61.639,36258235.04
1923,0,0
1923,0,0
1923,1167.3147,686655701.1
1923,365.24014,214847139.7
1923,7.43157,4371511.734
1923,1651.332,971371757.9
1923,0,0
1924,1.91895,1128794.11
1924,1.91895,1128794.11
1924,0,0
1924,0.02326,13682.35285
1924,0,0
1924,7.87351,4631476.438
1924,109.38015,64341264.26
1924,58.17326,34219564.47
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0.26749,157347.0577
1924,43.31012,25476541
1924,0,0
1924,0,0
1924,0.74432,437835.2911
1924,0,0
1924,0,0
1924,0,0
1924,0.12793,75252.94065
1924,0,0
1924,0,0
1924,32.20347,18943217.51
1924,0.16282,95776.46992
1924,1.89569,1115111.757
1924,70.943,41731176.18
1924,103.2744,60749646.63
1924,32.3314,19018470.46
1924,32.20347,18943217.51
1924,0.86062,506247.0553
1924,0,0
1924,0.68617,403629.4089
1924,0,0
1924,0,0
1924,0,0
1924,1160.7671,682804171.7
1924,0,0
1924,14.21186,8359917.589
1924,34.02938,20017282.21
1924,51.20689,30121699.79
1924,0,0
1924,0,0
1924,0.05815,34205.88211
1924,2.93076,1723976.459
1924,0,0
1924,0,0
1924,0,0
1924,101.36708,59627693.7
1924,7.00126,4118388.206
1924,248.49821,146175416.6
1924,51.20689,30121699.79
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,1395.6349,820961700.1
1924,1388.7848,816932229.6
1924,0,0
1924,1402.2872,824874817.8
1924,66.90739,39357287.96
1924,0,0
1924,0,0
1924,0,0
1924,51.20689,30121699.79
1924,12.16498,7155870.538
1924,0,0
1924,8.96673,5274547.022
1924,0,0
1924,21.6318,12724588.15
1924,0,0
1924,36.46005,21447088.09
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,0,0
1924,6.85007,4029452.913
1924,0,0
1924,0,0
1924,70.943,41731176.18
1924,0,0
1924,0,0
1924,1140.0192,670599524.7
1924,369.0199,217070527.9
1924,15.51442,9126129.348
1924,1646.6685,968628522.6
1924,0,0
1925,2.11666,1245094.109
1925,2.11666,1245094.109
1925,0,0
1925,0.02326,13682.35285
1925,0,0
1925,10.31581,6068123.487
1925,113.68325,66872499.53
1925,59.84798,35204693.87
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0.55824,328376.4683
1925,67.39585,39644617.37
1925,0,0
1925,0,0
1925,1.67472,985129.4049
1925,0,0
1925,0,0
1925,0,0
1925,0.27912,164188.2341
1925,0,0
1925,0,0
1925,38.15803,22445899.84
1925,0.26749,157347.0577
1925,2.0934,1231411.756
1925,82.573,48572352.6
1925,121.01015,71182440.68
1925,38.43715,22610088.08
1925,38.158028,22445898.67
1925,0.75595,444676.4675
1925,0,0
1925,0.91877,540452.9374
1925,0,0
1925,0,0
1925,0,0
1925,1239.3044,729002583.1
1925,0,0
1925,13.96763,8216252.884
1925,35.65758,20975046.91
1925,53.83527,31667805.66
1925,0,0
1925,0,0
1925,0.09304,54729.41138
1925,3.09358,1819752.928
1925,0,0
1925,0,0
1925,0,0
1925,105.57714,62104199.57
1925,7.12919,4193641.147
1925,204.99039,120582581.5
1925,53.83527,31667805.66
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,1429.7108,841006347.1
1925,1422.3025,836648523.6
1925,0,0
1925,1436.6074,845063170.6
1925,87.66694,51568787.87
1925,0,0
1925,0,0
1925,0,0
1925,53.83527,31667805.66
1925,14.1886,8346235.236
1925,0,0
1925,9.44356,5555035.255
1925,0,0
1925,26.94671,15851005.77
1925,0,0
1925,59.98754,35286787.99
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,0,0
1925,7.40831,4357829.381
1925,0,0
1925,0,0
1925,82.573,48572352.6
1925,0,0
1925,0,0
1925,1216.7539,715737583.2
1925,348.0859,204756410.3
1925,33.54092,19729952.8
1925,1726.5084,1015593169
1925,0,0
1926,2.0236201,1190364.756
1926,2.02362,1190364.698
1926,0,0
1926,0.01163,6841.176423
1926,0,0
1926,13.32798,7839988.18
1926,116.19533,68350193.64
1926,59.10366,34766858.58
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0.54661,321535.2919
1926,109.21733,64245487.79
1926,0,0
1926,0.02326,13682.35285
1926,10.6996,6293882.309
1926,0,0
1926,0,0
1926,0,0
1926,0.25586,150505.8813
1926,0,0
1926,0,0
1926,48.92741,28780829.21
1926,0.3489,205235.2927
1926,2.01199,1183523.521
1926,96.529,56781764.31
1926,145.71228,85713105.28
1926,49.18327,28931335.09
1926,48.92741,28780829.21
1926,0.77921,458358.8203
1926,0,0
1926,1.10485,649911.7602
1926,0,0
1926,0,0
1926,0,0
1926,1261.2269,741898171.3
1926,0,0
1926,12.793,7525294.065
1926,35.11097,20653511.62
1926,57.09167,33583335.06
1926,0,0
1926,0,0
1926,0.05815,34205.88211
1926,2.88424,1696611.753
1926,0,0
1926,0,0
1926,0,0
1926,107.01926,62952505.44
1926,8.29219,4877758.789
1926,160.00554,94120905.22
1926,57.09167,33583335.06
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,1406.8927,827583935.4
1926,1398.8447,822849817.8
1926,0,0
1926,1412.9287,831134523.6
1926,118.02124,69424258.34
1926,0,0
1926,0,0
1926,0,0
1926,57.09167,33583335.06
1926,16.22385,9543441.11
1926,0,0
1926,9.25748,5445576.432
1926,0,0
1926,37.72772,22192776.32
1926,0,0
1926,101.16937,59511393.7
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,0,0
1926,8.04796,4734094.085
1926,0,0
1926,0,0
1926,96.529,56781764.31
1926,0,0
1926,0,0
1926,1238.2926,728407406.7
1926,343.17804,201869433.9
1926,60.56904,35628846.81
1926,1771.9933,1042348993
1926,0,0
1927,2.16318,1272458.815
1927,2.16318,1272458.815
1927,0,0
1927,0.01163,6841.176423
1927,0,0
1927,14.61891,8599358.763
1927,131.00032,77059011.23
1927,67.16325,39507793.84
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0.70943,417311.7618
1927,166.8556,98150352.25
1927,0,0
1927,0.03489,20523.52927
1927,24.93472,14667482.25
1927,0,0
1927,0,0
1927,0,0
1927,0.19771,116299.9992
1927,0,0
1927,0,0
1927,53.12584,31250493.9
1927,0.88388,519929.4081
1927,2.15155,1265617.638
1927,119.789,70464117.15
1927,173.11255,101830911.1
1927,53.32355,31366793.9
1927,53.12584,31250493.9
1927,0.84899,499405.8789
1927,0,0
1927,1.12811,663594.113
1927,0,0
1927,0,0
1927,0,0
1927,1459.0999,858294052.8
1927,0,0
1927,13.00234,7648435.241
1927,42.96122,25271305.71
1927,63.31372,37243364.45
1927,0.52335,307852.939
1927,0,0
1927,0.06978,41047.05854
1927,2.88424,1696611.753
1927,0,0
1927,0,0
1927,0,0
1927,121.44046,71435564.21
1927,8.28056,4870917.613
1927,113.13664,66550964.24
1927,63.83707,37551217.38
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,1558.6991,916881817.1
1927,1549.9883,911757817.1
1927,0,0
1927,1563.3279,919604640.6
1927,166.32063,97835664.02
1927,0,0
1927,0,0
1927,0,0
1927,63.83707,37551217.38
1927,16.11918,9481870.522
1927,0,0
1927,8.40849,4946170.554
1927,0,0
1927,42.67047,25100276.29
1927,0,0
1927,158.14474,93026317
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,0,0
1927,8.71087,5124041.141
1927,0,0
1927,0,0
1927,119.789,70464117.15
1927,0,0
1927,0,0
1927,1436.1422,844789523.5
1927,340.9916,200583292.7
1927,101.58805,59757676.05
1927,2023.1199,1190070521
1927,0,0
1928,3.12847,1840276.458
1928,3.12847,1840276.458
1928,0,0
1928,0.01163,6841.176423
1928,0,0
1928,15.32834,9016670.525
1928,143.99103,84700605.29
1928,75.87412,44631834.98
1928,0,0
1928,0,0
1928,0,0
1928,0,0
1928,0.01163,6841.176423
1928,0.01163,6841.176423
1928,0,0
1928,0,0
1928,0,0
1928,0,0
1928,0.9304,547294.1138
1928,260.10495,153002910.7
1928,0,0
1928,0.03489,20523.52927
1928,33.04083,19435782.22
1928,0,0
1928,0,0
1928,0,0
1928,0.16282,95776.46992
1928,0,0
1928,0,0
1928,60.44111,35553593.87
1928,1.79102,1053541.169
1928,3.11684,1833435.281
1928,134.908,79357646.5
1928,195.51193,115007016.8
1928,60.60393,35649370.34
1928,60.44111,35553593.87
1928,0.86062,506247.0553
1928,0,0
1928,1.06996,629388.2309
1928,0,0
1928,0,0
1928,0,0
1928,1465.4033,862001935.1
1928,0,0
1928,2.00036,1176682.345
1928,50.10204,29471788.03
1928,67.02369,39425699.72
1928,1.09322,643070.5837
1928,0,0
1928,0.06978,41047.05854
1928,3.03543,1785547.046
1928,0,0
1928,0,0
1928,0,0
1928,134.23346,78960858.27
1928,8.73413,5137723.493
1928,83.54992,49147011.42
1928,68.11691,40068770.31
1928,0,0
1928,0,0
1928,11.96727,7039570.539
1928,0,0
1928,0,0
1928,0,0
1928,1535.1135,903007934.9
1928,1521.8552,895208934.9
1928,0,0
1928,1535.5321,903254170.1
1928,248.07953,145929134.3
1928,0,0
1928,0,0
1928,0,0
1928,68.11691,40068770.31
1928,18.51496,10891152.86
1928,0,0
1928,8.64109,5082994.082
1928,0,0
1928,49.79966,29293917.44
1928,0,0
1928,246.84674,145203963.7
1928,0,0
1928,0,0
1928,0,0
1928,0,0
1928,0,0
1928,0,0
1928,13.24657,7792099.945
1928,0,0
1928,0,0
1928,134.908,79357646.5
1928,0,0
1928,0,0
1928,1437.375,845514700
1928,346.79498,203997045.6
1928,178.15997,104799981.6
1928,2124.5916,1249759756
1928,0,0
1929,3.19825,1881323.516
1929,3.19825,1881323.516
1929,0,0
1929,0.03489,20523.52927
1929,0,0
1929,15.84006,9317682.288
1929,152.95775,89975146.43
1929,87.01566,51185681.99
1929,0,0
1929,0,0
1929,0,0
1929,0,0
1929,0.01163,6841.176423
1929,0.03489,20523.52927
1929,0,0
1929,0,0
1929,0,0
1929,0,0
1929,1.67472,985129.4049
1929,317.5688,186805175.2
1929,0,0
1929,0.04652,27364.70569
1929,33.85493,19914664.57
1929,0,0
1929,0,0
1929,0,0
1929,0.16282,95776.46992
1929,0,0
1929,0,0
1929,66.24448,38967340.9
1929,2.27948,1340870.579
1929,3.16336,1860799.987
